lat,long,yearly_avg,winter_avg,spring_avg,summer_avg,fall_avg
31.0408331163925,-103.441666507861,0.1232876712328767,0.05434782608695652,0.14130434782608695,0.15217391304347827,0.14130434782608695
31.079166450654,-103.41999984066901,0.1232876712328767,0.05434782608695652,0.14130434782608695,0.15217391304347827,0.14130434782608695
31.1258331184507,-103.409999840427,0.1232876712328767,0.05434782608695652,0.14130434782608695,0.15217391304347827,0.14130434782608695
31.1649997860658,-103.396666506771,0.1232876712328767,0.05434782608695652,0.14130434782608695,0.15217391304347827,0.14130434782608695
31.0391664496855,-103.330833171843,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.0849997841286,-103.312499838066,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.1233331183902,-103.306666504592,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.1666664527728,-103.294999837642,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.2000128702133,-103.268320087185,0.0958904109589041,0.03260869565217391,0.14130434782608695,0.11956521739130435,0.09782608695652174
31.2000334788622,-103.386632814969,0.10136986301369863,0.03260869565217391,0.14130434782608695,0.10869565217391304,0.11956521739130435
31.0849997841286,-103.343333172146,0.0821917808219178,0.021739130434782608,0.09782608695652174,0.11956521739130435,0.08695652173913043
31.1233331183902,-103.319999838248,0.0821917808219178,0.021739130434782608,0.09782608695652174,0.11956521739130435,0.08695652173913043
31.1691664528333,-103.303333171178,0.0821917808219178,0.021739130434782608,0.09782608695652174,0.11956521739130435,0.08695652173913043
31.074166450533,-103.388333173236,0.08767123287671233,0.043478260869565216,0.13043478260869565,0.09782608695652174,0.08695652173913043
31.1208331183296,-103.384166506468,0.08767123287671233,0.043478260869565216,0.13043478260869565,0.09782608695652174,0.08695652173913043
31.1649997860658,-103.396666506771,0.08767123287671233,0.043478260869565216,0.13043478260869565,0.09782608695652174,0.08695652173913043
31.0166664491406,-103.380833173054,0.049315068493150684,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.06521739130434782
31.0599997835233,-103.36083317257,0.049315068493150684,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.06521739130434782
31.0741662870877,-103.25,0.03287671232876712,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216
31.1708331195404,-103.276666503865,0.11506849315068493,0.043478260869565216,0.16304347826086957,0.14130434782608695,0.10869565217391304
31.0916664509572,-103.25,0.0273972602739726,0.021739130434782608,0,0.043478260869565216,0.043478260869565216
31.1666664527728,-103.294999837642,0.09863013698630137,0.021739130434782608,0.11956521739130435,0.15217391304347827,0.10869565217391304
31.0599997835233,-103.36083317257,0.038356164383561646,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216
31.1708331195404,-103.276666503865,0.03287671232876712,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216
31.1691664528333,-103.303333171178,0.049315068493150684,0.021739130434782608,0.043478260869565216,0.06521739130434782,0.06521739130434782
